pool_id,cycle,date,surface(ha),days,week,surviving,density(shrimp),density(shrimp/ha),weight(g),growth,biomass(kg),biomass(kg/ha),food(kg),food(kg/ha),type_feeding,Medicion,Alimento acumulado [Kg],FCA
9,2020,2020-08-14,2.31,36,5.142857142857143,0.8535000000000001,341400.00000000006,147792.2077922078,8.38,0.3000000000000007,2860.932000000001,1238.4987012987017,125,54.112554112554115,AA/platos,,2835.0,1.0342819784665043
9,2020,2020-08-15,2.31,37,5.285714285714286,0.8515000000000001,340600.00000000006,147445.88744588743,8.69,0.3099999999999987,2959.8140000000003,1281.304761904762,135,58.44155844155844,AA/platos,,2970.0,1.0458063166701526
9,2020,2020-08-16,2.31,38,5.428571428571429,0.79,316000,136796.5367965368,9,0.3100000000000005,2844.0,1231.168831168831,0,0,AA/platos,,2970.0,1.0902683455086084
9,2020,2020-08-17,2.31,39,5.571428571428571,0.82,328000,141991.341991342,9.3,0.3000000000000007,3050.4000000000005,1320.5194805194808,135,58.44155844155844,AA/platos,1.0,3105.0,1.059546152533697
9,2020,2020-08-18,2.31,40,5.714285714285714,0.818,327200,141645.02164502165,9.5,0.1999999999999993,3108.4,1345.6277056277056,135,58.44155844155844,AA/platos,,3240.0,1.0841559310690982
9,2020,2020-08-19,2.31,41,5.857142857142857,0.816,326400,141298.7012987013,9.7,0.1999999999999993,3166.08,1370.5974025974026,135,58.44155844155844,AA/platos,,3375.0,1.107945032795173
9,2020,2020-08-20,2.31,42,6.0,0.814,325600,140952.38095238095,9.9,0.20000000000000107,3223.44,1395.4285714285713,135,58.44155844155844,AA/platos,1.0,3510.0,1.1309665736546008
9,2020,2020-08-21,2.31,43,6.142857142857143,0.84,336000,145454.54545454544,10.25,0.34999999999999964,3444.0,1490.9090909090908,135,58.44155844155844,AA/platos,,3645.0,1.0965374086218826
9,2020,2020-08-22,2.31,44,6.285714285714286,0.81,324000,140259.74025974027,10.6,0.34999999999999964,3434.4,1486.7532467532467,135,58.44155844155844,AA/platos,,3780.0,1.1404435058078142
9,2020,2020-08-23,2.31,45,6.428571428571429,0.808,323200,139913.4199134199,10.95,0.34999999999999964,3539.04,1532.051948051948,0,0,AA/platos,,3780.0,1.10554115947285
9,2020,2020-08-24,2.31,46,6.571428571428571,0.806,322400,139567.09956709956,11.3,0.3500000000000014,3643.12,1577.108225108225,140,60.6060606060606,AA/platos,1.0,3920.0,1.112618570512202
9,2020,2020-08-25,2.31,47,6.714285714285714,0.804,321600,139220.77922077922,11.47,0.16999999999999993,3688.752,1596.8623376623375,140,60.6060606060606,AA/platos,,4060.0,1.1376207250959132
9,2020,2020-08-26,2.31,48,6.857142857142857,0.802,320800,138874.45887445888,11.65,0.17999999999999972,3737.32,1617.887445887446,140,60.6060606060606,AA/platos,,4200.0,1.1610484820673297
9,2020,2020-08-27,2.31,49,7.0,0.8,320000,138528.13852813852,11.83,0.17999999999999972,3785.6,1638.7878787878788,140,60.6060606060606,AA/platos,1.0,4340.0,1.1839484955124533
9,2020,2020-08-28,2.31,50,7.142857142857143,0.798,319200,138181.81818181818,12.3725,0.5425000000000004,3949.302,1709.6545454545455,150,64.93506493506493,AA/platos,,4490.0,1.172506830048138
9,2020,2020-08-29,2.31,51,7.285714285714286,0.796,318400,137835.49783549784,12.915000000000001,0.5425000000000004,4112.136,1780.1454545454546,150,64.93506493506493,AA/platos,,4640.0,1.1622559387771665
9,2020,2020-08-30,2.31,52,7.428571428571429,0.794,317600,137489.1774891775,13.457500000000001,0.5425000000000004,4274.102,1850.260606060606,0,0,AA/platos,,4640.0,1.116941352394515
9,2020,2020-08-31,2.31,53,7.571428571428571,0.792,316800,137142.85714285713,14,0.5424999999999986,4435.2,1919.9999999999998,150,64.93506493506493,AA/platos,1.0,4790.0,1.1100039394711838
9,2020,2020-09-01,2.31,54,7.714285714285714,0.79,316000,136796.5367965368,14.12,0.11999999999999922,4461.92,1931.5670995670996,150,64.93506493506493,AA/platos,,4940.0,1.137719310367064
9,2020,2020-09-02,2.31,55,7.857142857142857,0.788,315200,136450.21645021645,14.24,0.120000000000001,4488.448,1943.0510822510823,150,64.93506493506493,AA/platos,,5090.0,1.1651468634429563
9,2020,2020-09-03,2.31,56,8.0,0.786,314400,136103.8961038961,14.37,0.129999999999999,4517.928,1955.812987012987,150,64.93506493506493,AA/platos,1.0,5240.0,1.1914430740322708
